Producing messages to topic 'device_topic'...
Sent: {'timestamp': 1757315458.5254443, 'temperature': 29.88, 'status': 'warning'}
Sent: {'timestamp': 1757316913.7684994, 'temperature': 23.21, 'status': 'ok'}
Sent: {'timestamp': 1757316914.1059868, 'temperature': 27.26, 'status': 'warning'}
Sent: {'timestamp': 1757316914.438341, 'temperature': 25.8, 'status': 'warning'}
Sent: {'timestamp': 1757316914.7707794, 'temperature': 29.75, 'status': 'warning'}
Sent: {'timestamp': 1757316915.1032639, 'temperature': 27.29, 'status': 'warning'}
Sent: {'timestamp': 1757316915.4345784, 'temperature': 27.86, 'status': 'warning'}
Sent: {'timestamp': 1757316915.7676282, 'temperature': 21.87, 'status': 'error'}
Sent: {'timestamp': 1757316916.0990083, 'temperature': 28.85, 'status': 'error'}
Sent: {'timestamp': 1757316916.4303253, 'temperature': 29.94, 'status': 'ok'}
Sent: {'timestamp': 1757316916.7629924, 'temperature': 23.88, 'status': 'error'}
Sent: {'timestamp': 1757316917.0957785, 'temperature': 29.13, 'status': 'error'}
Sent: {'timestamp': 1757316917.4272363, 'temperature': 29.04, 'status': 'ok'}
Sent: {'timestamp': 1757316917.7597728, 'temperature': 21.76, 'status': 'warning'}
Sent: {'timestamp': 1757316918.0922575, 'temperature': 29.46, 'status': 'error'}
Sent: {'timestamp': 1757316918.4251597, 'temperature': 23.04, 'status': 'ok'}
Sent: {'timestamp': 1757316918.7588677, 'temperature': 25.89, 'status': 'error'}
Sent: {'timestamp': 1757316919.0921504, 'temperature': 29.13, 'status': 'warning'}
Sent: {'timestamp': 1757316919.42544, 'temperature': 29.74, 'status': 'error'}
Sent: {'timestamp': 1757316919.7585828, 'temperature': 21.52, 'status': 'ok'}
Sent: {'timestamp': 1757316920.0920963, 'temperature': 24.61, 'status': 'error'}
Sent: {'timestamp': 1757316920.4254994, 'temperature': 23.12, 'status': 'ok'}
Sent: {'timestamp': 1757316920.7589738, 'temperature': 24.6, 'status': 'ok'}
Sent: {'timestamp': 1757316921.0924659, 'temperature': 24.85, 'status': 'error'}
Sent: {'timestamp': 1757316921.4254355, 'temperature': 27.59, 'status': 'warning'}
Sent: {'timestamp': 1757316921.7586067, 'temperature': 22.43, 'status': 'error'}
Sent: {'timestamp': 1757316922.092, 'temperature': 21.45, 'status': 'error'}
Sent: {'timestamp': 1757316922.4253516, 'temperature': 28.51, 'status': 'error'}
Sent: {'timestamp': 1757316922.758739, 'temperature': 29.25, 'status': 'ok'}
Sent: {'timestamp': 1757316923.0925221, 'temperature': 22.76, 'status': 'ok'}
Sent: {'timestamp': 1757316923.4258592, 'temperature': 25.1, 'status': 'warning'}
Sent: {'timestamp': 1757316923.7590382, 'temperature': 27.34, 'status': 'error'}
Sent: {'timestamp': 1757316924.0929139, 'temperature': 20.07, 'status': 'error'}
Sent: {'timestamp': 1757316924.426324, 'temperature': 20.89, 'status': 'ok'}
Sent: {'timestamp': 1757316924.7595763, 'temperature': 22.88, 'status': 'warning'}
Sent: {'timestamp': 1757316925.0913417, 'temperature': 20.64, 'status': 'error'}
Sent: {'timestamp': 1757316925.4234025, 'temperature': 20.33, 'status': 'ok'}
Sent: {'timestamp': 1757316925.755326, 'temperature': 27.7, 'status': 'ok'}
Sent: {'timestamp': 1757316926.086611, 'temperature': 23.43, 'status': 'ok'}
Sent: {'timestamp': 1757316926.418064, 'temperature': 22.06, 'status': 'error'}
Sent: {'timestamp': 1757316926.74946, 'temperature': 24.85, 'status': 'error'}
Sent: {'timestamp': 1757316927.0821376, 'temperature': 23.52, 'status': 'error'}
Sent: {'timestamp': 1757316927.415093, 'temperature': 21.25, 'status': 'error'}
Sent: {'timestamp': 1757316927.747812, 'temperature': 27.33, 'status': 'error'}
Sent: {'timestamp': 1757316928.0803182, 'temperature': 24.58, 'status': 'error'}
Sent: {'timestamp': 1757316928.4128866, 'temperature': 25.24, 'status': 'error'}
Sent: {'timestamp': 1757316928.7441938, 'temperature': 25.08, 'status': 'error'}
Sent: {'timestamp': 1757316929.0767384, 'temperature': 28.92, 'status': 'warning'}
Sent: {'timestamp': 1757316929.4093568, 'temperature': 28.44, 'status': 'error'}
Sent: {'timestamp': 1757316929.7407093, 'temperature': 26.71, 'status': 'warning'}
Sent: {'timestamp': 1757316930.0721586, 'temperature': 29.98, 'status': 'ok'}
Sent: {'timestamp': 1757316930.4048827, 'temperature': 21.61, 'status': 'ok'}
Sent: {'timestamp': 1757316930.7376974, 'temperature': 22.07, 'status': 'ok'}
Sent: {'timestamp': 1757316931.0704424, 'temperature': 26.18, 'status': 'warning'}
Sent: {'timestamp': 1757316931.4041924, 'temperature': 26.75, 'status': 'warning'}
Sent: {'timestamp': 1757316931.7372184, 'temperature': 22.59, 'status': 'error'}
Sent: {'timestamp': 1757316932.0705187, 'temperature': 24.4, 'status': 'ok'}
Sent: {'timestamp': 1757316932.4038043, 'temperature': 29.05, 'status': 'error'}
Sent: {'timestamp': 1757316932.737223, 'temperature': 23.49, 'status': 'ok'}
Sent: {'timestamp': 1757316933.0699282, 'temperature': 20.1, 'status': 'warning'}
Sent: {'timestamp': 1757316933.4027584, 'temperature': 22.88, 'status': 'warning'}
Sent: {'timestamp': 1757316933.736252, 'temperature': 20.56, 'status': 'error'}
Sent: {'timestamp': 1757316934.0691438, 'temperature': 23.73, 'status': 'ok'}
Sent: {'timestamp': 1757316934.4025936, 'temperature': 23.7, 'status': 'warning'}
Sent: {'timestamp': 1757316934.7362978, 'temperature': 26.84, 'status': 'warning'}
Sent: {'timestamp': 1757316935.0695157, 'temperature': 26.78, 'status': 'ok'}
Sent: {'timestamp': 1757316935.4015503, 'temperature': 21.09, 'status': 'ok'}
Sent: {'timestamp': 1757316935.734766, 'temperature': 21.02, 'status': 'error'}
Sent: {'timestamp': 1757316936.0693033, 'temperature': 29.52, 'status': 'warning'}
Sent: {'timestamp': 1757316936.4033368, 'temperature': 25.89, 'status': 'error'}
Sent: {'timestamp': 1757316936.7364964, 'temperature': 25.54, 'status': 'warning'}
Sent: {'timestamp': 1757316937.0699086, 'temperature': 22.91, 'status': 'error'}
Sent: {'timestamp': 1757316937.4022026, 'temperature': 22.23, 'status': 'ok'}
Sent: {'timestamp': 1757316937.7361333, 'temperature': 22.34, 'status': 'warning'}
Sent: {'timestamp': 1757316938.069082, 'temperature': 24.61, 'status': 'warning'}
Sent: {'timestamp': 1757316938.4013457, 'temperature': 25.2, 'status': 'error'}
Sent: {'timestamp': 1757316938.735477, 'temperature': 24.85, 'status': 'error'}
Sent: {'timestamp': 1757316939.0698535, 'temperature': 25.22, 'status': 'warning'}
Sent: {'timestamp': 1757316939.4037006, 'temperature': 26.7, 'status': 'error'}
Sent: {'timestamp': 1757316939.7370255, 'temperature': 22.32, 'status': 'ok'}
Sent: {'timestamp': 1757316942.736257, 'temperature': 25.75, 'status': 'warning'}
Sent: {'timestamp': 1757316943.070071, 'temperature': 23.74, 'status': 'error'}
Sent: {'timestamp': 1757316943.404188, 'temperature': 24.0, 'status': 'warning'}
Sent: {'timestamp': 1757316943.736476, 'temperature': 25.29, 'status': 'warning'}
Sent: {'timestamp': 1757316944.0704463, 'temperature': 21.37, 'status': 'warning'}
Sent: {'timestamp': 1757316944.404616, 'temperature': 28.11, 'status': 'warning'}
Sent: {'timestamp': 1757316944.7386725, 'temperature': 25.96, 'status': 'ok'}
Sent: {'timestamp': 1757316945.0724974, 'temperature': 22.1, 'status': 'ok'}
Sent: {'timestamp': 1757316945.4056106, 'temperature': 29.78, 'status': 'ok'}
Sent: {'timestamp': 1757316945.7392871, 'temperature': 27.5, 'status': 'error'}
Sent: {'timestamp': 1757316946.0722282, 'temperature': 22.34, 'status': 'ok'}
Sent: {'timestamp': 1757316946.404928, 'temperature': 27.16, 'status': 'warning'}
Sent: {'timestamp': 1757316946.7381334, 'temperature': 20.5, 'status': 'warning'}
Sent: {'timestamp': 1757316947.0715394, 'temperature': 20.33, 'status': 'ok'}
Sent: {'timestamp': 1757316947.4057796, 'temperature': 23.86, 'status': 'warning'}
Sent: {'timestamp': 1757316947.7387533, 'temperature': 26.33, 'status': 'warning'}
Sent: {'timestamp': 1757316948.0716076, 'temperature': 26.54, 'status': 'error'}
Sent: {'timestamp': 1757316948.4050167, 'temperature': 22.47, 'status': 'error'}
Sent: {'timestamp': 1757316948.7383513, 'temperature': 24.38, 'status': 'error'}
Sent: {'timestamp': 1757316949.071882, 'temperature': 25.48, 'status': 'error'}
Sent: {'timestamp': 1757316949.406155, 'temperature': 20.16, 'status': 'warning'}
Sent: {'timestamp': 1757316949.7389266, 'temperature': 29.71, 'status': 'warning'}
Sent: {'timestamp': 1757316950.0711467, 'temperature': 21.85, 'status': 'ok'}
Sent: {'timestamp': 1757316950.4023933, 'temperature': 27.64, 'status': 'error'}
Sent: {'timestamp': 1757316950.7350924, 'temperature': 25.53, 'status': 'error'}
Sent: {'timestamp': 1757316951.0675316, 'temperature': 26.14, 'status': 'warning'}
Sent: {'timestamp': 1757316951.4002538, 'temperature': 26.64, 'status': 'error'}
Sent: {'timestamp': 1757316951.731529, 'temperature': 26.92, 'status': 'ok'}
Sent: {'timestamp': 1757316952.0631049, 'temperature': 26.54, 'status': 'error'}
Sent: {'timestamp': 1757316952.3955638, 'temperature': 29.13, 'status': 'warning'}
Sent: {'timestamp': 1757316952.7281384, 'temperature': 24.15, 'status': 'ok'}
Sent: {'timestamp': 1757316953.0595922, 'temperature': 28.54, 'status': 'ok'}
Sent: {'timestamp': 1757316953.3920693, 'temperature': 20.26, 'status': 'error'}
Sent: {'timestamp': 1757316953.7245321, 'temperature': 29.97, 'status': 'ok'}
Sent: {'timestamp': 1757316954.0570571, 'temperature': 24.09, 'status': 'ok'}
Sent: {'timestamp': 1757316954.3906138, 'temperature': 29.68, 'status': 'error'}
Sent: {'timestamp': 1757316954.723747, 'temperature': 26.24, 'status': 'ok'}
Sent: {'timestamp': 1757316955.0801504, 'temperature': 22.41, 'status': 'ok'}
Sent: {'timestamp': 1757316955.413242, 'temperature': 26.96, 'status': 'ok'}
Sent: {'timestamp': 1757316955.7462585, 'temperature': 24.07, 'status': 'ok'}
Sent: {'timestamp': 1757316956.0793142, 'temperature': 28.45, 'status': 'ok'}
Sent: {'timestamp': 1757316956.4133928, 'temperature': 21.61, 'status': 'ok'}
Sent: {'timestamp': 1757316956.7467372, 'temperature': 29.64, 'status': 'ok'}
Sent: {'timestamp': 1757316957.0807745, 'temperature': 22.39, 'status': 'warning'}
Sent: {'timestamp': 1757316957.4139593, 'temperature': 28.66, 'status': 'ok'}
Sent: {'timestamp': 1757316957.7462466, 'temperature': 25.46, 'status': 'ok'}
Sent: {'timestamp': 1757316958.0794835, 'temperature': 26.9, 'status': 'warning'}
Sent: {'timestamp': 1757316958.412971, 'temperature': 28.34, 'status': 'error'}
Sent: {'timestamp': 1757316958.7469716, 'temperature': 28.39, 'status': 'ok'}
Sent: {'timestamp': 1757316959.0800426, 'temperature': 24.73, 'status': 'error'}
Sent: {'timestamp': 1757316959.413031, 'temperature': 28.23, 'status': 'error'}
Sent: {'timestamp': 1757316959.744794, 'temperature': 29.13, 'status': 'error'}
Sent: {'timestamp': 1757316960.0780678, 'temperature': 27.68, 'status': 'warning'}
Sent: {'timestamp': 1757316960.4115071, 'temperature': 27.74, 'status': 'warning'}
Sent: {'timestamp': 1757316960.7439826, 'temperature': 21.54, 'status': 'ok'}
Sent: {'timestamp': 1757316961.076586, 'temperature': 23.78, 'status': 'error'}
Sent: {'timestamp': 1757316961.4079406, 'temperature': 22.14, 'status': 'warning'}
Sent: {'timestamp': 1757316961.7404675, 'temperature': 27.34, 'status': 'warning'}
Sent: {'timestamp': 1757316962.0738826, 'temperature': 25.28, 'status': 'error'}
Sent: {'timestamp': 1757316962.4056077, 'temperature': 28.21, 'status': 'ok'}
Sent: {'timestamp': 1757316962.738716, 'temperature': 25.07, 'status': 'ok'}
Sent: {'timestamp': 1757316963.0713007, 'temperature': 28.83, 'status': 'error'}
Sent: {'timestamp': 1757316963.4037132, 'temperature': 29.05, 'status': 'error'}
Sent: {'timestamp': 1757316963.736194, 'temperature': 24.53, 'status': 'error'}
Sent: {'timestamp': 1757316964.0685365, 'temperature': 23.94, 'status': 'error'}
Sent: {'timestamp': 1757316964.4009213, 'temperature': 25.98, 'status': 'error'}
Sent: {'timestamp': 1757316964.7334826, 'temperature': 27.9, 'status': 'ok'}
Sent: {'timestamp': 1757316965.0667255, 'temperature': 22.48, 'status': 'warning'}
Sent: {'timestamp': 1757316965.3997245, 'temperature': 21.79, 'status': 'error'}
Sent: {'timestamp': 1757316965.7311249, 'temperature': 26.58, 'status': 'warning'}
Sent: {'timestamp': 1757316966.062373, 'temperature': 22.12, 'status': 'warning'}
Sent: {'timestamp': 1757316966.3952744, 'temperature': 28.54, 'status': 'warning'}
Sent: {'timestamp': 1757316966.726901, 'temperature': 20.87, 'status': 'error'}
Sent: {'timestamp': 1757316967.0598507, 'temperature': 23.56, 'status': 'warning'}
Sent: {'timestamp': 1757316967.3927782, 'temperature': 28.13, 'status': 'ok'}
Sent: {'timestamp': 1757316967.72524, 'temperature': 22.12, 'status': 'error'}
Sent: {'timestamp': 1757316968.057997, 'temperature': 24.38, 'status': 'warning'}
Sent: {'timestamp': 1757316968.3907878, 'temperature': 21.99, 'status': 'error'}
Sent: {'timestamp': 1757316968.7233605, 'temperature': 24.64, 'status': 'error'}
Sent: {'timestamp': 1757316969.0562167, 'temperature': 23.22, 'status': 'warning'}
Sent: {'timestamp': 1757316969.3889656, 'temperature': 26.65, 'status': 'warning'}
Sent: {'timestamp': 1757316969.7202947, 'temperature': 24.36, 'status': 'warning'}
Sent: {'timestamp': 1757316970.0516474, 'temperature': 22.95, 'status': 'ok'}
Sent: {'timestamp': 1757316970.3842444, 'temperature': 24.24, 'status': 'error'}
Sent: {'timestamp': 1757316970.715606, 'temperature': 23.17, 'status': 'warning'}
Sent: {'timestamp': 1757316971.0469406, 'temperature': 20.45, 'status': 'ok'}
Sent: {'timestamp': 1757316971.3782477, 'temperature': 20.06, 'status': 'warning'}
Sent: {'timestamp': 1757316971.7096932, 'temperature': 21.51, 'status': 'warning'}
Sent: {'timestamp': 1757316972.0420947, 'temperature': 21.5, 'status': 'ok'}
Sent: {'timestamp': 1757316972.374583, 'temperature': 29.83, 'status': 'warning'}
Sent: {'timestamp': 1757316972.7080042, 'temperature': 26.5, 'status': 'error'}
Sent: {'timestamp': 1757316973.0422137, 'temperature': 26.93, 'status': 'error'}
Sent: {'timestamp': 1757316973.3755012, 'temperature': 28.42, 'status': 'ok'}
Sent: {'timestamp': 1757316973.7080684, 'temperature': 23.13, 'status': 'warning'}
Sent: {'timestamp': 1757316974.042176, 'temperature': 24.17, 'status': 'error'}
Sent: {'timestamp': 1757316974.3774788, 'temperature': 20.59, 'status': 'error'}
Sent: {'timestamp': 1757316977.3885465, 'temperature': 23.45, 'status': 'warning'}
Sent: {'timestamp': 1757316977.722229, 'temperature': 28.22, 'status': 'warning'}
Sent: {'timestamp': 1757316978.0558136, 'temperature': 24.6, 'status': 'error'}
Sent: {'timestamp': 1757316978.3902838, 'temperature': 28.23, 'status': 'warning'}
Sent: {'timestamp': 1757316978.7246344, 'temperature': 22.17, 'status': 'ok'}
Sent: {'timestamp': 1757316979.0570474, 'temperature': 28.64, 'status': 'error'}
Sent: {'timestamp': 1757316979.3911383, 'temperature': 20.09, 'status': 'error'}
Sent: {'timestamp': 1757316979.725177, 'temperature': 20.4, 'status': 'warning'}
Sent: {'timestamp': 1757316980.0580995, 'temperature': 27.01, 'status': 'warning'}
Sent: {'timestamp': 1757316980.3908155, 'temperature': 25.02, 'status': 'ok'}
Sent: {'timestamp': 1757316980.723456, 'temperature': 20.41, 'status': 'warning'}
Sent: {'timestamp': 1757316981.0573783, 'temperature': 26.05, 'status': 'ok'}
Sent: {'timestamp': 1757316981.3891919, 'temperature': 29.88, 'status': 'ok'}
Sent: {'timestamp': 1757316981.7208467, 'temperature': 24.65, 'status': 'warning'}
Sent: {'timestamp': 1757316982.0526664, 'temperature': 24.16, 'status': 'error'}
Sent: {'timestamp': 1757316982.3839655, 'temperature': 21.93, 'status': 'ok'}
Sent: {'timestamp': 1757316982.716988, 'temperature': 23.0, 'status': 'ok'}
Sent: {'timestamp': 1757316983.0497248, 'temperature': 24.6, 'status': 'warning'}
Sent: {'timestamp': 1757316983.3825538, 'temperature': 23.4, 'status': 'ok'}
Sent: {'timestamp': 1757316983.714013, 'temperature': 28.21, 'status': 'warning'}
Sent: {'timestamp': 1757316984.0473702, 'temperature': 24.77, 'status': 'warning'}
Sent: {'timestamp': 1757316984.3817778, 'temperature': 23.59, 'status': 'ok'}
Sent: {'timestamp': 1757316984.7145004, 'temperature': 23.38, 'status': 'error'}
Sent: {'timestamp': 1757316985.0460627, 'temperature': 24.82, 'status': 'error'}
Sent: {'timestamp': 1757316985.378878, 'temperature': 25.86, 'status': 'error'}
Sent: {'timestamp': 1757316985.712598, 'temperature': 26.71, 'status': 'error'}
Sent: {'timestamp': 1757316986.04392, 'temperature': 25.09, 'status': 'error'}
Sent: {'timestamp': 1757316986.3750796, 'temperature': 22.54, 'status': 'error'}
Sent: {'timestamp': 1757316986.7064705, 'temperature': 28.72, 'status': 'ok'}
Sent: {'timestamp': 1757316987.038712, 'temperature': 29.59, 'status': 'warning'}
Sent: {'timestamp': 1757316987.370909, 'temperature': 28.37, 'status': 'ok'}
Sent: {'timestamp': 1757316987.703151, 'temperature': 29.47, 'status': 'ok'}
Sent: {'timestamp': 1757316988.0362918, 'temperature': 25.19, 'status': 'ok'}
Sent: {'timestamp': 1757316988.369169, 'temperature': 20.64, 'status': 'warning'}
Sent: {'timestamp': 1757316988.7030168, 'temperature': 23.23, 'status': 'warning'}
Sent: {'timestamp': 1757316989.0366158, 'temperature': 22.65, 'status': 'error'}
Sent: {'timestamp': 1757316989.369857, 'temperature': 21.43, 'status': 'warning'}
Sent: {'timestamp': 1757316989.7040026, 'temperature': 25.72, 'status': 'warning'}
Sent: {'timestamp': 1757316990.0372589, 'temperature': 21.93, 'status': 'ok'}
Sent: {'timestamp': 1757316990.369708, 'temperature': 29.72, 'status': 'ok'}
Sent: {'timestamp': 1757316990.7009182, 'temperature': 25.25, 'status': 'ok'}
Sent: {'timestamp': 1757316991.032251, 'temperature': 24.28, 'status': 'ok'}
Sent: {'timestamp': 1757316991.3635461, 'temperature': 20.94, 'status': 'error'}
Sent: {'timestamp': 1757316991.6948826, 'temperature': 22.19, 'status': 'error'}
Sent: {'timestamp': 1757316992.0262315, 'temperature': 25.96, 'status': 'warning'}
Sent: {'timestamp': 1757316992.357583, 'temperature': 28.84, 'status': 'ok'}
Sent: {'timestamp': 1757316992.6888165, 'temperature': 27.22, 'status': 'warning'}
Sent: {'timestamp': 1757316993.0202892, 'temperature': 27.9, 'status': 'warning'}
Sent: {'timestamp': 1757316993.3528714, 'temperature': 26.17, 'status': 'warning'}
Sent: {'timestamp': 1757316993.685434, 'temperature': 20.73, 'status': 'error'}
Sent: {'timestamp': 1757316994.0181692, 'temperature': 28.84, 'status': 'ok'}
Sent: {'timestamp': 1757316994.3510563, 'temperature': 28.38, 'status': 'error'}
Sent: {'timestamp': 1757316994.6846566, 'temperature': 25.3, 'status': 'ok'}
Sent: {'timestamp': 1757316995.0183477, 'temperature': 29.04, 'status': 'error'}
Sent: {'timestamp': 1757316995.3521106, 'temperature': 26.82, 'status': 'error'}
Sent: {'timestamp': 1757316995.6845741, 'temperature': 24.34, 'status': 'error'}
Sent: {'timestamp': 1757316996.0175269, 'temperature': 29.77, 'status': 'warning'}
Sent: {'timestamp': 1757316996.3512108, 'temperature': 21.9, 'status': 'warning'}
